,epoch_5
adjunct_island,0.473
anaphor_gender_agreement,0.68
anaphor_number_agreement,0.599
animate_subject_passive,0.557
animate_subject_trans,0.533
causative,0.458
complex_NP_island,0.385
coordinate_structure_constraint_complex_left_branch,0.425
coordinate_structure_constraint_object_extraction,0.348
determiner_noun_agreement_1,0.525
determiner_noun_agreement_2,0.502
determiner_noun_agreement_irregular_1,0.523
determiner_noun_agreement_irregular_2,0.546
determiner_noun_agreement_with_adj_2,0.466
determiner_noun_agreement_with_adj_irregular_1,0.494
determiner_noun_agreement_with_adj_irregular_2,0.558
determiner_noun_agreement_with_adjective_1,0.491
distractor_agreement_relational_noun,0.511
distractor_agreement_relative_clause,0.53
drop_argument,0.445
ellipsis_n_bar_1,0.377
ellipsis_n_bar_2,0.333
existential_there_object_raising,0.694
existential_there_quantifiers_1,0.719
existential_there_quantifiers_2,0.51
existential_there_subject_raising,0.614
expletive_it_object_raising,0.632
inchoative,0.323
intransitive,0.35
irregular_past_participle_adjectives,0.162
irregular_past_participle_verbs,0.769
irregular_plural_subject_verb_agreement_1,0.547
irregular_plural_subject_verb_agreement_2,0.495
left_branch_island_echo_question,0.652
left_branch_island_simple_question,0.45
matrix_question_npi_licensor_present,0.099
npi_present_1,0.437
npi_present_2,0.381
only_npi_licensor_present,0.325
only_npi_scope,0.589
passive_1,0.562
passive_2,0.559
principle_A_c_command,0.4
principle_A_case_1,1.0
principle_A_case_2,0.411
principle_A_domain_1,1.0
principle_A_domain_2,0.486
principle_A_domain_3,0.496
principle_A_reconstruction,0.47
regular_plural_subject_verb_agreement_1,0.456
regular_plural_subject_verb_agreement_2,0.486
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.546
sentential_subject_island,0.517
superlative_quantifiers_1,0.509
superlative_quantifiers_2,0.137
tough_vs_raising_1,0.475
tough_vs_raising_2,0.575
transitive,0.618
wh_island,0.828
wh_questions_object_gap,0.695
wh_questions_subject_gap,0.89
wh_questions_subject_gap_long_distance,0.902
wh_vs_that_no_gap,0.971
wh_vs_that_no_gap_long_distance,0.97
wh_vs_that_with_gap,0.024
wh_vs_that_with_gap_long_distance,0.029
