,epoch_0
adjunct_island,0.509
anaphor_gender_agreement,0.569
anaphor_number_agreement,0.528
animate_subject_passive,0.455
animate_subject_trans,0.578
causative,0.502
complex_NP_island,0.496
coordinate_structure_constraint_complex_left_branch,0.515
coordinate_structure_constraint_object_extraction,0.502
determiner_noun_agreement_1,0.498
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.505
determiner_noun_agreement_irregular_2,0.5
determiner_noun_agreement_with_adj_2,0.506
determiner_noun_agreement_with_adj_irregular_1,0.529
determiner_noun_agreement_with_adj_irregular_2,0.504
determiner_noun_agreement_with_adjective_1,0.497
distractor_agreement_relational_noun,0.519
distractor_agreement_relative_clause,0.544
drop_argument,0.44
ellipsis_n_bar_1,0.485
ellipsis_n_bar_2,0.435
existential_there_object_raising,0.477
existential_there_quantifiers_1,0.389
existential_there_quantifiers_2,0.663
existential_there_subject_raising,0.475
expletive_it_object_raising,0.468
inchoative,0.511
intransitive,0.427
irregular_past_participle_adjectives,0.581
irregular_past_participle_verbs,0.437
irregular_plural_subject_verb_agreement_1,0.509
irregular_plural_subject_verb_agreement_2,0.497
left_branch_island_echo_question,0.432
left_branch_island_simple_question,0.501
matrix_question_npi_licensor_present,0.487
npi_present_1,0.206
npi_present_2,0.377
only_npi_licensor_present,0.015
only_npi_scope,0.753
passive_1,0.547
passive_2,0.523
principle_A_c_command,0.309
principle_A_case_1,0.387
principle_A_case_2,0.491
principle_A_domain_1,0.514
principle_A_domain_2,0.503
principle_A_domain_3,0.527
principle_A_reconstruction,0.513
regular_plural_subject_verb_agreement_1,0.506
regular_plural_subject_verb_agreement_2,0.515
sentential_negation_npi_licensor_present,0.899
sentential_negation_npi_scope,0.38
sentential_subject_island,0.494
superlative_quantifiers_1,0.766
superlative_quantifiers_2,0.139
tough_vs_raising_1,0.571
tough_vs_raising_2,0.408
transitive,0.525
wh_island,0.194
wh_questions_object_gap,0.604
wh_questions_subject_gap,0.81
wh_questions_subject_gap_long_distance,0.64
wh_vs_that_no_gap,0.739
wh_vs_that_no_gap_long_distance,0.735
wh_vs_that_with_gap,0.256
wh_vs_that_with_gap_long_distance,0.28
