,epoch_0
adjunct_island,0.518
adv_order,0.445
anaphor_gender_agreement,0.483
anaphor_number_agreement,0.455
center_embedding_double_1,0.555
center_embedding_double_2,0.555
center_embedding_single_1,0.701
center_embedding_single_2,0.414
complex_np_island,0.47
coordinate_structure_constrain_object_extraction,0.523
determiner_noun_agreement_1,0.492
determiner_noun_agreement_2,0.571
determiner_noun_agreement_adj_1,0.503
determiner_noun_agreement_adj_2,0.591
ellipsis,0.507
green_ideas,0.595
intransitive,0.348
left_branch_island_simple_question,0.562
matrix_question_npi_licensor_present,0.207
npi_present,0.388
only_npi_licensor_present,0.594
only_npi_scope,0.424
pp_order,0.593
principle_A_c_command,0.469
principle_A_domain_1,0.562
principle_A_domain_2,0.556
principle_A_domain_3,0.509
recursion_intensifier_adj_long,0.371
recursion_intensifier_adj_medium,0.379
recursion_intensifier_adj_short,0.426
recursion_intensifier_adv_long,0.644
recursion_intensifier_adv_medium,0.677
recursion_intensifier_adv_short,0.592
recursion_poss_ditransitive_long,0.567
recursion_poss_ditransitive_medium,0.554
recursion_poss_ditransitive_short,0.545
recursion_poss_transitive_long,0.577
recursion_poss_transitive_medium,0.646
recursion_poss_transitive_short,0.8
recursion_pp_is_long,0.296
recursion_pp_is_medium,0.236
recursion_pp_is_short,0.653
recursion_pp_verb_long,0.553
recursion_pp_verb_medium,0.394
recursion_pp_verb_short,0.153
sentential_negation_npi_licensor_present,0.371
sentential_negation_npi_scope,0.288
subj_aux_agreement_question_vary_aux,0.513
subj_aux_agreement_question_vary_subj,0.507
subj_aux_vary_subj,0.466
subj_aux_vary_verb,0.456
subj_aux_vary_verb_pp,0.517
subj_aux_vary_verb_rc,0.489
subj_verb_vary_verb,0.543
svo_vos,0.636
swapped_ditransitive_1,0.433
swapped_ditransitive_2,0.495
transitive,0.603
wh_island,0.591
wh_questions_object_gap,0.736
wh_questions_object_gap_long_distance,0.64
wh_questions_subject_gap,0.57
wh_questions_subject_gap_long_distance,0.506
wh_vs_that_no_gap,0.806
wh_vs_that_no_gap_long_distance,0.784
wh_vs_that_with_gap,0.188
wh_vs_that_with_gap_long_distance,0.168
