,epoch_8
adjunct_island,0.749
adv_order,0.946
anaphor_gender_agreement,0.841
anaphor_number_agreement,0.837
center_embedding_double_1,0.365
center_embedding_double_2,0.948
center_embedding_single_1,0.419
center_embedding_single_2,0.921
complex_np_island,0.264
coordinate_structure_constrain_object_extraction,0.758
determiner_noun_agreement_1,0.972
determiner_noun_agreement_2,0.985
determiner_noun_agreement_adj_1,0.936
determiner_noun_agreement_adj_2,0.964
ellipsis,0.766
green_ideas,0.665
intransitive,0.676
left_branch_island_simple_question,0.766
matrix_question_npi_licensor_present,0.555
npi_present,0.613
only_npi_licensor_present,1.0
only_npi_scope,0.937
pp_order,0.81
principle_A_c_command,0.252
principle_A_domain_1,1.0
principle_A_domain_2,0.829
principle_A_domain_3,0.559
recursion_intensifier_adj_long,0.939
recursion_intensifier_adj_medium,0.996
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.306
recursion_intensifier_adv_medium,0.168
recursion_intensifier_adv_short,0.087
recursion_poss_ditransitive_long,0.337
recursion_poss_ditransitive_medium,0.558
recursion_poss_ditransitive_short,0.881
recursion_poss_transitive_long,1.0
recursion_poss_transitive_medium,0.999
recursion_poss_transitive_short,0.996
recursion_pp_is_long,0.613
recursion_pp_is_medium,0.779
recursion_pp_is_short,0.92
recursion_pp_verb_long,0.689
recursion_pp_verb_medium,0.785
recursion_pp_verb_short,0.839
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.523
subj_aux_agreement_question_vary_aux,0.606
subj_aux_agreement_question_vary_subj,0.632
subj_aux_vary_subj,0.892
subj_aux_vary_verb,0.795
subj_aux_vary_verb_pp,0.48
subj_aux_vary_verb_rc,0.447
subj_verb_vary_verb,0.571
svo_vos,0.723
swapped_ditransitive_1,0.963
swapped_ditransitive_2,0.848
transitive,0.947
wh_island,0.782
wh_questions_object_gap,0.547
wh_questions_object_gap_long_distance,0.483
wh_questions_subject_gap,0.876
wh_questions_subject_gap_long_distance,0.837
wh_vs_that_no_gap,0.989
wh_vs_that_no_gap_long_distance,0.953
wh_vs_that_with_gap,0.422
wh_vs_that_with_gap_long_distance,0.104
