,epoch_6
adjunct_island,0.541
adv_order,0.614
anaphor_gender_agreement,0.504
anaphor_number_agreement,0.498
center_embedding_double_1,0.383
center_embedding_double_2,0.897
center_embedding_single_1,0.296
center_embedding_single_2,0.949
complex_np_island,0.49
coordinate_structure_constrain_object_extraction,0.304
determiner_noun_agreement_1,0.524
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.519
determiner_noun_agreement_adj_2,0.602
ellipsis,0.248
green_ideas,0.514
intransitive,0.461
left_branch_island_simple_question,0.33
matrix_question_npi_licensor_present,0.755
npi_present,0.299
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.664
principle_A_c_command,0.497
principle_A_domain_1,0.999
principle_A_domain_2,0.479
principle_A_domain_3,0.475
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.575
recursion_poss_ditransitive_medium,0.593
recursion_poss_ditransitive_short,0.619
recursion_poss_transitive_long,0.673
recursion_poss_transitive_medium,0.757
recursion_poss_transitive_short,0.912
recursion_pp_is_long,0.851
recursion_pp_is_medium,0.669
recursion_pp_is_short,0.44
recursion_pp_verb_long,0.006
recursion_pp_verb_medium,0.179
recursion_pp_verb_short,0.914
sentential_negation_npi_licensor_present,0.853
sentential_negation_npi_scope,0.178
subj_aux_agreement_question_vary_aux,0.516
subj_aux_agreement_question_vary_subj,0.48
subj_aux_vary_subj,0.525
subj_aux_vary_verb,0.453
subj_aux_vary_verb_pp,0.509
subj_aux_vary_verb_rc,0.515
subj_verb_vary_verb,0.39
svo_vos,0.24
swapped_ditransitive_1,0.857
swapped_ditransitive_2,0.654
transitive,0.764
wh_island,0.909
wh_questions_object_gap,0.176
wh_questions_object_gap_long_distance,0.133
wh_questions_subject_gap,0.729
wh_questions_subject_gap_long_distance,0.759
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.312
wh_vs_that_with_gap_long_distance,0.543
