,epoch_2
adjunct_island,0.742
adv_order,0.958
anaphor_gender_agreement,0.809
anaphor_number_agreement,0.777
center_embedding_double_1,0.342
center_embedding_double_2,0.97
center_embedding_single_1,0.404
center_embedding_single_2,0.97
complex_np_island,0.198
coordinate_structure_constrain_object_extraction,0.801
determiner_noun_agreement_1,0.966
determiner_noun_agreement_2,0.99
determiner_noun_agreement_adj_1,0.937
determiner_noun_agreement_adj_2,0.986
ellipsis,0.732
green_ideas,0.715
intransitive,0.732
left_branch_island_simple_question,0.571
matrix_question_npi_licensor_present,0.148
npi_present,0.546
only_npi_licensor_present,0.958
only_npi_scope,0.634
pp_order,0.816
principle_A_c_command,0.412
principle_A_domain_1,1.0
principle_A_domain_2,0.681
principle_A_domain_3,0.527
recursion_intensifier_adj_long,0.994
recursion_intensifier_adj_medium,0.999
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.067
recursion_intensifier_adv_medium,0.048
recursion_intensifier_adv_short,0.088
recursion_poss_ditransitive_long,0.348
recursion_poss_ditransitive_medium,0.471
recursion_poss_ditransitive_short,0.852
recursion_poss_transitive_long,0.998
recursion_poss_transitive_medium,0.997
recursion_poss_transitive_short,0.985
recursion_pp_is_long,0.192
recursion_pp_is_medium,0.356
recursion_pp_is_short,0.83
recursion_pp_verb_long,0.071
recursion_pp_verb_medium,0.183
recursion_pp_verb_short,0.423
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.535
subj_aux_agreement_question_vary_aux,0.77
subj_aux_agreement_question_vary_subj,0.563
subj_aux_vary_subj,0.966
subj_aux_vary_verb,0.941
subj_aux_vary_verb_pp,0.436
subj_aux_vary_verb_rc,0.451
subj_verb_vary_verb,0.823
svo_vos,0.759
swapped_ditransitive_1,0.932
swapped_ditransitive_2,0.746
transitive,0.941
wh_island,0.697
wh_questions_object_gap,0.23
wh_questions_object_gap_long_distance,0.299
wh_questions_subject_gap,0.795
wh_questions_subject_gap_long_distance,0.937
wh_vs_that_no_gap,0.979
wh_vs_that_no_gap_long_distance,0.986
wh_vs_that_with_gap,0.517
wh_vs_that_with_gap_long_distance,0.196
