,epoch_0
adjunct_island,0.56
adv_order,0.499
anaphor_gender_agreement,0.537
anaphor_number_agreement,0.455
center_embedding_double_1,0.609
center_embedding_double_2,0.409
center_embedding_single_1,0.794
center_embedding_single_2,0.134
complex_np_island,0.404
coordinate_structure_constrain_object_extraction,0.298
determiner_noun_agreement_1,0.519
determiner_noun_agreement_2,0.45
determiner_noun_agreement_adj_1,0.5
determiner_noun_agreement_adj_2,0.48
ellipsis,0.603
green_ideas,0.436
intransitive,0.332
left_branch_island_simple_question,0.631
matrix_question_npi_licensor_present,0.784
npi_present,0.159
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.486
principle_A_c_command,0.459
principle_A_domain_1,0.509
principle_A_domain_2,0.547
principle_A_domain_3,0.469
recursion_intensifier_adj_long,0.391
recursion_intensifier_adj_medium,0.368
recursion_intensifier_adj_short,0.328
recursion_intensifier_adv_long,0.604
recursion_intensifier_adv_medium,0.616
recursion_intensifier_adv_short,0.68
recursion_poss_ditransitive_long,0.181
recursion_poss_ditransitive_medium,0.188
recursion_poss_ditransitive_short,0.327
recursion_poss_transitive_long,0.489
recursion_poss_transitive_medium,0.46
recursion_poss_transitive_short,0.46
recursion_pp_is_long,0.0
recursion_pp_is_medium,0.0
recursion_pp_is_short,0.008
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.678
sentential_negation_npi_scope,0.217
subj_aux_agreement_question_vary_aux,0.501
subj_aux_agreement_question_vary_subj,0.494
subj_aux_vary_subj,0.497
subj_aux_vary_verb,0.483
subj_aux_vary_verb_pp,0.564
subj_aux_vary_verb_rc,0.539
subj_verb_vary_verb,0.509
svo_vos,0.212
swapped_ditransitive_1,0.541
swapped_ditransitive_2,0.519
transitive,0.586
wh_island,0.616
wh_questions_object_gap,0.673
wh_questions_object_gap_long_distance,0.715
wh_questions_subject_gap,0.783
wh_questions_subject_gap_long_distance,0.896
wh_vs_that_no_gap,0.999
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.262
wh_vs_that_with_gap_long_distance,0.212
