,epoch_3
adjunct_island,0.758
adv_order,0.956
anaphor_gender_agreement,0.792
anaphor_number_agreement,0.887
center_embedding_double_1,0.352
center_embedding_double_2,0.964
center_embedding_single_1,0.39
center_embedding_single_2,0.952
complex_np_island,0.238
coordinate_structure_constrain_object_extraction,0.705
determiner_noun_agreement_1,0.951
determiner_noun_agreement_2,0.997
determiner_noun_agreement_adj_1,0.931
determiner_noun_agreement_adj_2,0.985
ellipsis,0.823
green_ideas,0.695
intransitive,0.701
left_branch_island_simple_question,0.686
matrix_question_npi_licensor_present,0.624
npi_present,0.498
only_npi_licensor_present,1.0
only_npi_scope,0.91
pp_order,0.77
principle_A_c_command,0.313
principle_A_domain_1,1.0
principle_A_domain_2,0.75
principle_A_domain_3,0.538
recursion_intensifier_adj_long,0.964
recursion_intensifier_adj_medium,0.999
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.193
recursion_intensifier_adv_medium,0.132
recursion_intensifier_adv_short,0.146
recursion_poss_ditransitive_long,0.493
recursion_poss_ditransitive_medium,0.625
recursion_poss_ditransitive_short,0.911
recursion_poss_transitive_long,1.0
recursion_poss_transitive_medium,1.0
recursion_poss_transitive_short,0.99
recursion_pp_is_long,0.584
recursion_pp_is_medium,0.695
recursion_pp_is_short,0.795
recursion_pp_verb_long,0.757
recursion_pp_verb_medium,0.801
recursion_pp_verb_short,0.814
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.448
subj_aux_agreement_question_vary_aux,0.732
subj_aux_agreement_question_vary_subj,0.607
subj_aux_vary_subj,0.929
subj_aux_vary_verb,0.867
subj_aux_vary_verb_pp,0.395
subj_aux_vary_verb_rc,0.35
subj_verb_vary_verb,0.616
svo_vos,0.631
swapped_ditransitive_1,0.921
swapped_ditransitive_2,0.759
transitive,0.951
wh_island,0.879
wh_questions_object_gap,0.5
wh_questions_object_gap_long_distance,0.598
wh_questions_subject_gap,0.929
wh_questions_subject_gap_long_distance,0.956
wh_vs_that_no_gap,0.979
wh_vs_that_no_gap_long_distance,0.986
wh_vs_that_with_gap,0.521
wh_vs_that_with_gap_long_distance,0.117
