,epoch_2
adjunct_island,0.705
adv_order,0.426
anaphor_gender_agreement,0.514
anaphor_number_agreement,0.455
center_embedding_double_1,0.552
center_embedding_double_2,0.511
center_embedding_single_1,0.674
center_embedding_single_2,0.603
complex_np_island,0.413
coordinate_structure_constrain_object_extraction,0.289
determiner_noun_agreement_1,0.504
determiner_noun_agreement_2,0.565
determiner_noun_agreement_adj_1,0.517
determiner_noun_agreement_adj_2,0.578
ellipsis,0.311
green_ideas,0.433
intransitive,0.362
left_branch_island_simple_question,0.623
matrix_question_npi_licensor_present,0.898
npi_present,0.124
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.485
principle_A_c_command,0.458
principle_A_domain_1,0.941
principle_A_domain_2,0.506
principle_A_domain_3,0.494
recursion_intensifier_adj_long,0.844
recursion_intensifier_adj_medium,0.862
recursion_intensifier_adj_short,0.853
recursion_intensifier_adv_long,0.158
recursion_intensifier_adv_medium,0.146
recursion_intensifier_adv_short,0.158
recursion_poss_ditransitive_long,0.375
recursion_poss_ditransitive_medium,0.382
recursion_poss_ditransitive_short,0.398
recursion_poss_transitive_long,0.051
recursion_poss_transitive_medium,0.115
recursion_poss_transitive_short,0.265
recursion_pp_is_long,0.003
recursion_pp_is_medium,0.003
recursion_pp_is_short,0.048
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.63
sentential_negation_npi_scope,0.198
subj_aux_agreement_question_vary_aux,0.474
subj_aux_agreement_question_vary_subj,0.475
subj_aux_vary_subj,0.499
subj_aux_vary_verb,0.502
subj_aux_vary_verb_pp,0.519
subj_aux_vary_verb_rc,0.49
subj_verb_vary_verb,0.476
svo_vos,0.177
swapped_ditransitive_1,0.574
swapped_ditransitive_2,0.505
transitive,0.646
wh_island,0.656
wh_questions_object_gap,0.23
wh_questions_object_gap_long_distance,0.23
wh_questions_subject_gap,0.688
wh_questions_subject_gap_long_distance,0.729
wh_vs_that_no_gap,0.971
wh_vs_that_no_gap_long_distance,0.928
wh_vs_that_with_gap,0.608
wh_vs_that_with_gap_long_distance,0.655
