,epoch_1
adjunct_island,0.419
adv_order,0.476
anaphor_gender_agreement,0.51
anaphor_number_agreement,0.472
center_embedding_double_1,0.411
center_embedding_double_2,0.782
center_embedding_single_1,0.16
center_embedding_single_2,0.933
complex_np_island,0.413
coordinate_structure_constrain_object_extraction,0.424
determiner_noun_agreement_1,0.536
determiner_noun_agreement_2,0.564
determiner_noun_agreement_adj_1,0.509
determiner_noun_agreement_adj_2,0.556
ellipsis,0.08
green_ideas,0.56
intransitive,0.414
left_branch_island_simple_question,0.49
matrix_question_npi_licensor_present,0.655
npi_present,0.312
only_npi_licensor_present,1.0
only_npi_scope,0.999
pp_order,0.518
principle_A_c_command,0.5
principle_A_domain_1,0.425
principle_A_domain_2,0.495
principle_A_domain_3,0.492
recursion_intensifier_adj_long,0.981
recursion_intensifier_adj_medium,0.993
recursion_intensifier_adj_short,0.999
recursion_intensifier_adv_long,0.025
recursion_intensifier_adv_medium,0.009
recursion_intensifier_adv_short,0.001
recursion_poss_ditransitive_long,0.504
recursion_poss_ditransitive_medium,0.515
recursion_poss_ditransitive_short,0.561
recursion_poss_transitive_long,0.431
recursion_poss_transitive_medium,0.488
recursion_poss_transitive_short,0.731
recursion_pp_is_long,0.085
recursion_pp_is_medium,0.11
recursion_pp_is_short,0.352
recursion_pp_verb_long,0.099
recursion_pp_verb_medium,0.506
recursion_pp_verb_short,0.952
sentential_negation_npi_licensor_present,0.71
sentential_negation_npi_scope,0.335
subj_aux_agreement_question_vary_aux,0.53
subj_aux_agreement_question_vary_subj,0.491
subj_aux_vary_subj,0.514
subj_aux_vary_verb,0.486
subj_aux_vary_verb_pp,0.49
subj_aux_vary_verb_rc,0.477
subj_verb_vary_verb,0.449
svo_vos,0.297
swapped_ditransitive_1,0.671
swapped_ditransitive_2,0.561
transitive,0.695
wh_island,0.542
wh_questions_object_gap,0.289
wh_questions_object_gap_long_distance,0.299
wh_questions_subject_gap,0.588
wh_questions_subject_gap_long_distance,0.679
wh_vs_that_no_gap,0.961
wh_vs_that_no_gap_long_distance,0.969
wh_vs_that_with_gap,0.592
wh_vs_that_with_gap_long_distance,0.635
