,epoch_7
adjunct_island,0.556
adv_order,0.619
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.49
center_embedding_double_1,0.382
center_embedding_double_2,0.896
center_embedding_single_1,0.298
center_embedding_single_2,0.949
complex_np_island,0.472
coordinate_structure_constrain_object_extraction,0.297
determiner_noun_agreement_1,0.526
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.519
determiner_noun_agreement_adj_2,0.602
ellipsis,0.26
green_ideas,0.506
intransitive,0.471
left_branch_island_simple_question,0.3
matrix_question_npi_licensor_present,0.772
npi_present,0.315
only_npi_licensor_present,1.0
only_npi_scope,1.0
pp_order,0.672
principle_A_c_command,0.494
principle_A_domain_1,1.0
principle_A_domain_2,0.484
principle_A_domain_3,0.476
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.572
recursion_poss_ditransitive_medium,0.599
recursion_poss_ditransitive_short,0.618
recursion_poss_transitive_long,0.686
recursion_poss_transitive_medium,0.777
recursion_poss_transitive_short,0.919
recursion_pp_is_long,0.865
recursion_pp_is_medium,0.701
recursion_pp_is_short,0.482
recursion_pp_verb_long,0.008
recursion_pp_verb_medium,0.189
recursion_pp_verb_short,0.925
sentential_negation_npi_licensor_present,0.864
sentential_negation_npi_scope,0.184
subj_aux_agreement_question_vary_aux,0.514
subj_aux_agreement_question_vary_subj,0.48
subj_aux_vary_subj,0.521
subj_aux_vary_verb,0.453
subj_aux_vary_verb_pp,0.508
subj_aux_vary_verb_rc,0.517
subj_verb_vary_verb,0.392
svo_vos,0.237
swapped_ditransitive_1,0.862
swapped_ditransitive_2,0.651
transitive,0.767
wh_island,0.945
wh_questions_object_gap,0.177
wh_questions_object_gap_long_distance,0.13
wh_questions_subject_gap,0.756
wh_questions_subject_gap_long_distance,0.781
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.285
wh_vs_that_with_gap_long_distance,0.517
