,epoch_0
adjunct_island,0.424
adv_order,0.501
anaphor_gender_agreement,0.537
anaphor_number_agreement,0.48
center_embedding_double_1,0.532
center_embedding_double_2,0.48
center_embedding_single_1,0.164
center_embedding_single_2,0.697
complex_np_island,0.477
coordinate_structure_constrain_object_extraction,0.377
determiner_noun_agreement_1,0.525
determiner_noun_agreement_2,0.485
determiner_noun_agreement_adj_1,0.479
determiner_noun_agreement_adj_2,0.471
ellipsis,0.229
green_ideas,0.559
intransitive,0.42
left_branch_island_simple_question,0.485
matrix_question_npi_licensor_present,0.547
npi_present,0.451
only_npi_licensor_present,0.999
only_npi_scope,0.935
pp_order,0.416
principle_A_c_command,0.499
principle_A_domain_1,0.634
principle_A_domain_2,0.496
principle_A_domain_3,0.499
recursion_intensifier_adj_long,0.928
recursion_intensifier_adj_medium,0.979
recursion_intensifier_adj_short,0.991
recursion_intensifier_adv_long,0.084
recursion_intensifier_adv_medium,0.018
recursion_intensifier_adv_short,0.01
recursion_poss_ditransitive_long,0.497
recursion_poss_ditransitive_medium,0.532
recursion_poss_ditransitive_short,0.618
recursion_poss_transitive_long,0.562
recursion_poss_transitive_medium,0.471
recursion_poss_transitive_short,0.288
recursion_pp_is_long,0.033
recursion_pp_is_medium,0.081
recursion_pp_is_short,0.405
recursion_pp_verb_long,0.544
recursion_pp_verb_medium,0.75
recursion_pp_verb_short,0.848
sentential_negation_npi_licensor_present,0.698
sentential_negation_npi_scope,0.215
subj_aux_agreement_question_vary_aux,0.507
subj_aux_agreement_question_vary_subj,0.489
subj_aux_vary_subj,0.524
subj_aux_vary_verb,0.531
subj_aux_vary_verb_pp,0.467
subj_aux_vary_verb_rc,0.476
subj_verb_vary_verb,0.427
svo_vos,0.442
swapped_ditransitive_1,0.478
swapped_ditransitive_2,0.379
transitive,0.648
wh_island,0.562
wh_questions_object_gap,0.391
wh_questions_object_gap_long_distance,0.401
wh_questions_subject_gap,0.577
wh_questions_subject_gap_long_distance,0.67
wh_vs_that_no_gap,0.715
wh_vs_that_no_gap_long_distance,0.772
wh_vs_that_with_gap,0.705
wh_vs_that_with_gap_long_distance,0.686
