,epoch_6
adjunct_island,0.648
adv_order,0.511
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.44
center_embedding_double_1,0.401
center_embedding_double_2,0.821
center_embedding_single_1,0.312
center_embedding_single_2,0.933
complex_np_island,0.561
coordinate_structure_constrain_object_extraction,0.204
determiner_noun_agreement_1,0.481
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.514
determiner_noun_agreement_adj_2,0.602
ellipsis,0.212
green_ideas,0.428
intransitive,0.483
left_branch_island_simple_question,0.424
matrix_question_npi_licensor_present,0.829
npi_present,0.388
only_npi_licensor_present,0.998
only_npi_scope,0.997
pp_order,0.498
principle_A_c_command,0.462
principle_A_domain_1,1.0
principle_A_domain_2,0.504
principle_A_domain_3,0.5
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.605
recursion_poss_ditransitive_medium,0.626
recursion_poss_ditransitive_short,0.637
recursion_poss_transitive_long,0.88
recursion_poss_transitive_medium,0.932
recursion_poss_transitive_short,0.975
recursion_pp_is_long,0.291
recursion_pp_is_medium,0.162
recursion_pp_is_short,0.089
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.573
sentential_negation_npi_scope,0.31
subj_aux_agreement_question_vary_aux,0.546
subj_aux_agreement_question_vary_subj,0.503
subj_aux_vary_subj,0.526
subj_aux_vary_verb,0.468
subj_aux_vary_verb_pp,0.521
subj_aux_vary_verb_rc,0.519
subj_verb_vary_verb,0.386
svo_vos,0.236
swapped_ditransitive_1,0.762
swapped_ditransitive_2,0.601
transitive,0.748
wh_island,1.0
wh_questions_object_gap,0.437
wh_questions_object_gap_long_distance,0.437
wh_questions_subject_gap,0.882
wh_questions_subject_gap_long_distance,0.883
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.056
wh_vs_that_with_gap_long_distance,0.126
