,epoch_2
adjunct_island,0.853
adv_order,0.935
anaphor_gender_agreement,0.652
anaphor_number_agreement,0.843
center_embedding_double_1,0.348
center_embedding_double_2,0.981
center_embedding_single_1,0.434
center_embedding_single_2,0.979
complex_np_island,0.238
coordinate_structure_constrain_object_extraction,0.732
determiner_noun_agreement_1,0.97
determiner_noun_agreement_2,0.997
determiner_noun_agreement_adj_1,0.942
determiner_noun_agreement_adj_2,0.989
ellipsis,0.816
green_ideas,0.737
intransitive,0.662
left_branch_island_simple_question,0.65
matrix_question_npi_licensor_present,0.508
npi_present,0.56
only_npi_licensor_present,0.912
only_npi_scope,0.462
pp_order,0.817
principle_A_c_command,0.449
principle_A_domain_1,1.0
principle_A_domain_2,0.618
principle_A_domain_3,0.513
recursion_intensifier_adj_long,0.999
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.006
recursion_intensifier_adv_medium,0.006
recursion_intensifier_adv_short,0.094
recursion_poss_ditransitive_long,0.376
recursion_poss_ditransitive_medium,0.491
recursion_poss_ditransitive_short,0.831
recursion_poss_transitive_long,1.0
recursion_poss_transitive_medium,1.0
recursion_poss_transitive_short,0.996
recursion_pp_is_long,0.803
recursion_pp_is_medium,0.795
recursion_pp_is_short,0.878
recursion_pp_verb_long,0.585
recursion_pp_verb_medium,0.724
recursion_pp_verb_short,0.783
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.413
subj_aux_agreement_question_vary_aux,0.733
subj_aux_agreement_question_vary_subj,0.572
subj_aux_vary_subj,0.878
subj_aux_vary_verb,0.872
subj_aux_vary_verb_pp,0.382
subj_aux_vary_verb_rc,0.394
subj_verb_vary_verb,0.676
svo_vos,0.743
swapped_ditransitive_1,0.971
swapped_ditransitive_2,0.84
transitive,0.954
wh_island,0.747
wh_questions_object_gap,0.32
wh_questions_object_gap_long_distance,0.44
wh_questions_subject_gap,0.882
wh_questions_subject_gap_long_distance,0.945
wh_vs_that_no_gap,0.985
wh_vs_that_no_gap_long_distance,0.985
wh_vs_that_with_gap,0.469
wh_vs_that_with_gap_long_distance,0.091
