,epoch_4
adjunct_island_implausible,0.524
adv_order_implausible,0.489
anaphor_gender_agreement_implausible,0.524
anaphor_number_agreement_implausible,0.573
center_embedding_double_1_implausible,0.353
center_embedding_double_2_implausible,0.916
center_embedding_single_1_implausible,0.252
center_embedding_single_2_implausible,0.928
complex_np_island_implausible,0.458
coordinate_structure_constrain_object_extraction_implausible,0.258
determiner_noun_agreement_1_implausible,0.528
determiner_noun_agreement_2_implausible,0.552
determiner_noun_agreement_adj_1_implausible,0.496
determiner_noun_agreement_adj_2_implausible,0.577
ellipsis_implausible,0.33
green_ideas_implausible,0.339
intransitive_implausible,0.585
left_branch_island_simple_question_implausible,0.534
matrix_question_npi_licensor_present_implausible,0.522
npi_present_implausible,0.534
only_npi_licensor_present_implausible,0.58
only_npi_scope_implausible,0.844
pp_order_implausible,0.581
principle_A_c_command_implausible,0.558
principle_A_domain_1_implausible,0.97
principle_A_domain_2_implausible,0.501
principle_A_domain_3_implausible,0.494
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.546
recursion_poss_ditransitive_medium_implausible,0.609
recursion_poss_ditransitive_short_implausible,0.614
recursion_poss_transitive_long_implausible,0.882
recursion_poss_transitive_medium_implausible,0.891
recursion_poss_transitive_short_implausible,0.874
recursion_pp_is_long_implausible,0.163
recursion_pp_is_medium_implausible,0.152
recursion_pp_is_short_implausible,0.041
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.0
recursion_pp_verb_short_implausible,0.428
sentential_negation_npi_licensor_present_implausible,0.447
sentential_negation_npi_scope_implausible,0.738
subj_aux_agreement_question_vary_aux_implausible,0.519
subj_aux_agreement_question_vary_subj_implausible,0.492
subj_aux_vary_subj_implausible,0.549
subj_aux_vary_verb_implausible,0.467
subj_aux_vary_verb_pp_implausible,0.54
subj_aux_vary_verb_rc_implausible,0.501
subj_verb_vary_verb_implausible,0.421
svo_vos_implausible,0.286
swapped_ditransitive_1_implausible,0.925
swapped_ditransitive_2_implausible,0.898
transitive_implausible,0.643
wh_island_implausible,0.987
wh_questions_object_gap_implausible,0.528
wh_questions_object_gap_long_distance_implausible,0.515
wh_questions_subject_gap_implausible,0.757
wh_questions_subject_gap_long_distance_implausible,0.845
wh_vs_that_no_gap_implausible,0.997
wh_vs_that_no_gap_long_distance_implausible,0.997
wh_vs_that_with_gap_implausible,0.205
wh_vs_that_with_gap_long_distance_implausible,0.325
