,epoch_2
adjunct_island_implausible,0.702
adv_order_implausible,0.424
anaphor_gender_agreement_implausible,0.472
anaphor_number_agreement_implausible,0.423
center_embedding_double_1_implausible,0.54
center_embedding_double_2_implausible,0.528
center_embedding_single_1_implausible,0.685
center_embedding_single_2_implausible,0.696
complex_np_island_implausible,0.343
coordinate_structure_constrain_object_extraction_implausible,0.21
determiner_noun_agreement_1_implausible,0.541
determiner_noun_agreement_2_implausible,0.563
determiner_noun_agreement_adj_1_implausible,0.476
determiner_noun_agreement_adj_2_implausible,0.604
ellipsis_implausible,0.276
green_ideas_implausible,0.479
intransitive_implausible,0.34
left_branch_island_simple_question_implausible,0.579
matrix_question_npi_licensor_present_implausible,0.911
npi_present_implausible,0.124
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,1.0
pp_order_implausible,0.333
principle_A_c_command_implausible,0.484
principle_A_domain_1_implausible,0.953
principle_A_domain_2_implausible,0.492
principle_A_domain_3_implausible,0.495
recursion_intensifier_adj_long_implausible,0.835
recursion_intensifier_adj_medium_implausible,0.847
recursion_intensifier_adj_short_implausible,0.84
recursion_intensifier_adv_long_implausible,0.169
recursion_intensifier_adv_medium_implausible,0.162
recursion_intensifier_adv_short_implausible,0.187
recursion_poss_ditransitive_long_implausible,0.335
recursion_poss_ditransitive_medium_implausible,0.349
recursion_poss_ditransitive_short_implausible,0.349
recursion_poss_transitive_long_implausible,0.008
recursion_poss_transitive_medium_implausible,0.06
recursion_poss_transitive_short_implausible,0.154
recursion_pp_is_long_implausible,0.004
recursion_pp_is_medium_implausible,0.007
recursion_pp_is_short_implausible,0.078
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.0
recursion_pp_verb_short_implausible,0.0
sentential_negation_npi_licensor_present_implausible,0.539
sentential_negation_npi_scope_implausible,0.288
subj_aux_agreement_question_vary_aux_implausible,0.477
subj_aux_agreement_question_vary_subj_implausible,0.475
subj_aux_vary_subj_implausible,0.484
subj_aux_vary_verb_implausible,0.537
subj_aux_vary_verb_pp_implausible,0.508
subj_aux_vary_verb_rc_implausible,0.482
subj_verb_vary_verb_implausible,0.518
svo_vos_implausible,0.18
swapped_ditransitive_1_implausible,0.587
swapped_ditransitive_2_implausible,0.462
transitive_implausible,0.695
wh_island_implausible,0.695
wh_questions_object_gap_implausible,0.268
wh_questions_object_gap_long_distance_implausible,0.253
wh_questions_subject_gap_implausible,0.756
wh_questions_subject_gap_long_distance_implausible,0.778
wh_vs_that_no_gap_implausible,0.94
wh_vs_that_no_gap_long_distance_implausible,0.898
wh_vs_that_with_gap_implausible,0.635
wh_vs_that_with_gap_long_distance_implausible,0.67
