,epoch_4
adjunct_island_implausible,0.566
adv_order_implausible,0.499
anaphor_gender_agreement_implausible,0.515
anaphor_number_agreement_implausible,0.452
center_embedding_double_1_implausible,0.392
center_embedding_double_2_implausible,0.802
center_embedding_single_1_implausible,0.259
center_embedding_single_2_implausible,0.912
complex_np_island_implausible,0.564
coordinate_structure_constrain_object_extraction_implausible,0.065
determiner_noun_agreement_1_implausible,0.53
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.475
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.129
green_ideas_implausible,0.378
intransitive_implausible,0.44
left_branch_island_simple_question_implausible,0.468
matrix_question_npi_licensor_present_implausible,0.821
npi_present_implausible,0.198
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.992
pp_order_implausible,0.313
principle_A_c_command_implausible,0.445
principle_A_domain_1_implausible,1.0
principle_A_domain_2_implausible,0.485
principle_A_domain_3_implausible,0.502
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.637
recursion_poss_ditransitive_medium_implausible,0.675
recursion_poss_ditransitive_short_implausible,0.612
recursion_poss_transitive_long_implausible,0.839
recursion_poss_transitive_medium_implausible,0.869
recursion_poss_transitive_short_implausible,0.963
recursion_pp_is_long_implausible,0.043
recursion_pp_is_medium_implausible,0.045
recursion_pp_is_short_implausible,0.092
recursion_pp_verb_long_implausible,0.999
recursion_pp_verb_medium_implausible,1.0
recursion_pp_verb_short_implausible,1.0
sentential_negation_npi_licensor_present_implausible,0.566
sentential_negation_npi_scope_implausible,0.313
subj_aux_agreement_question_vary_aux_implausible,0.522
subj_aux_agreement_question_vary_subj_implausible,0.498
subj_aux_vary_subj_implausible,0.519
subj_aux_vary_verb_implausible,0.485
subj_aux_vary_verb_pp_implausible,0.529
subj_aux_vary_verb_rc_implausible,0.499
subj_verb_vary_verb_implausible,0.413
svo_vos_implausible,0.248
swapped_ditransitive_1_implausible,0.966
swapped_ditransitive_2_implausible,0.772
transitive_implausible,0.742
wh_island_implausible,1.0
wh_questions_object_gap_implausible,0.464
wh_questions_object_gap_long_distance_implausible,0.471
wh_questions_subject_gap_implausible,0.769
wh_questions_subject_gap_long_distance_implausible,0.775
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.296
wh_vs_that_with_gap_long_distance_implausible,0.395
