,epoch_2
adjunct_island_implausible,0.732
adv_order_implausible,0.551
anaphor_gender_agreement_implausible,0.484
anaphor_number_agreement_implausible,0.453
center_embedding_double_1_implausible,0.595
center_embedding_double_2_implausible,0.624
center_embedding_single_1_implausible,0.405
center_embedding_single_2_implausible,0.697
complex_np_island_implausible,0.333
coordinate_structure_constrain_object_extraction_implausible,0.448
determiner_noun_agreement_1_implausible,0.506
determiner_noun_agreement_2_implausible,0.575
determiner_noun_agreement_adj_1_implausible,0.487
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.669
green_ideas_implausible,0.452
intransitive_implausible,0.607
left_branch_island_simple_question_implausible,0.704
matrix_question_npi_licensor_present_implausible,0.496
npi_present_implausible,0.897
only_npi_licensor_present_implausible,0.0
only_npi_scope_implausible,0.0
pp_order_implausible,0.333
principle_A_c_command_implausible,0.457
principle_A_domain_1_implausible,0.732
principle_A_domain_2_implausible,0.505
principle_A_domain_3_implausible,0.501
recursion_intensifier_adj_long_implausible,0.416
recursion_intensifier_adj_medium_implausible,0.378
recursion_intensifier_adj_short_implausible,0.484
recursion_intensifier_adv_long_implausible,0.594
recursion_intensifier_adv_medium_implausible,0.576
recursion_intensifier_adv_short_implausible,0.486
recursion_poss_ditransitive_long_implausible,0.57
recursion_poss_ditransitive_medium_implausible,0.584
recursion_poss_ditransitive_short_implausible,0.56
recursion_poss_transitive_long_implausible,0.041
recursion_poss_transitive_medium_implausible,0.098
recursion_poss_transitive_short_implausible,0.268
recursion_pp_is_long_implausible,0.566
recursion_pp_is_medium_implausible,0.485
recursion_pp_is_short_implausible,0.345
recursion_pp_verb_long_implausible,0.934
recursion_pp_verb_medium_implausible,0.811
recursion_pp_verb_short_implausible,0.435
sentential_negation_npi_licensor_present_implausible,0.903
sentential_negation_npi_scope_implausible,0.137
subj_aux_agreement_question_vary_aux_implausible,0.469
subj_aux_agreement_question_vary_subj_implausible,0.46
subj_aux_vary_subj_implausible,0.517
subj_aux_vary_verb_implausible,0.49
subj_aux_vary_verb_pp_implausible,0.527
subj_aux_vary_verb_rc_implausible,0.486
subj_verb_vary_verb_implausible,0.473
svo_vos_implausible,0.428
swapped_ditransitive_1_implausible,0.402
swapped_ditransitive_2_implausible,0.417
transitive_implausible,0.49
wh_island_implausible,0.675
wh_questions_object_gap_implausible,0.719
wh_questions_object_gap_long_distance_implausible,0.67
wh_questions_subject_gap_implausible,0.841
wh_questions_subject_gap_long_distance_implausible,0.859
wh_vs_that_no_gap_implausible,0.845
wh_vs_that_no_gap_long_distance_implausible,0.721
wh_vs_that_with_gap_implausible,0.109
wh_vs_that_with_gap_long_distance_implausible,0.189
