,epoch_4
adjunct_island_implausible,0.566
adv_order_implausible,0.503
anaphor_gender_agreement_implausible,0.515
anaphor_number_agreement_implausible,0.455
center_embedding_double_1_implausible,0.392
center_embedding_double_2_implausible,0.803
center_embedding_single_1_implausible,0.263
center_embedding_single_2_implausible,0.912
complex_np_island_implausible,0.568
coordinate_structure_constrain_object_extraction_implausible,0.069
determiner_noun_agreement_1_implausible,0.532
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.477
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.126
green_ideas_implausible,0.379
intransitive_implausible,0.436
left_branch_island_simple_question_implausible,0.464
matrix_question_npi_licensor_present_implausible,0.823
npi_present_implausible,0.208
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.992
pp_order_implausible,0.322
principle_A_c_command_implausible,0.45
principle_A_domain_1_implausible,1.0
principle_A_domain_2_implausible,0.49
principle_A_domain_3_implausible,0.503
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.635
recursion_poss_ditransitive_medium_implausible,0.673
recursion_poss_ditransitive_short_implausible,0.615
recursion_poss_transitive_long_implausible,0.84
recursion_poss_transitive_medium_implausible,0.872
recursion_poss_transitive_short_implausible,0.964
recursion_pp_is_long_implausible,0.04
recursion_pp_is_medium_implausible,0.041
recursion_pp_is_short_implausible,0.089
recursion_pp_verb_long_implausible,0.999
recursion_pp_verb_medium_implausible,1.0
recursion_pp_verb_short_implausible,1.0
sentential_negation_npi_licensor_present_implausible,0.565
sentential_negation_npi_scope_implausible,0.311
subj_aux_agreement_question_vary_aux_implausible,0.521
subj_aux_agreement_question_vary_subj_implausible,0.5
subj_aux_vary_subj_implausible,0.518
subj_aux_vary_verb_implausible,0.485
subj_aux_vary_verb_pp_implausible,0.531
subj_aux_vary_verb_rc_implausible,0.5
subj_verb_vary_verb_implausible,0.411
svo_vos_implausible,0.249
swapped_ditransitive_1_implausible,0.965
swapped_ditransitive_2_implausible,0.765
transitive_implausible,0.74
wh_island_implausible,1.0
wh_questions_object_gap_implausible,0.465
wh_questions_object_gap_long_distance_implausible,0.468
wh_questions_subject_gap_implausible,0.767
wh_questions_subject_gap_long_distance_implausible,0.77
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.295
wh_vs_that_with_gap_long_distance_implausible,0.393
