,epoch_1
adjunct_island_implausible,0.748
adv_order_implausible,0.42
anaphor_gender_agreement_implausible,0.474
anaphor_number_agreement_implausible,0.431
center_embedding_double_1_implausible,0.606
center_embedding_double_2_implausible,0.405
center_embedding_single_1_implausible,0.921
center_embedding_single_2_implausible,0.196
complex_np_island_implausible,0.256
coordinate_structure_constrain_object_extraction_implausible,0.21
determiner_noun_agreement_1_implausible,0.487
determiner_noun_agreement_2_implausible,0.461
determiner_noun_agreement_adj_1_implausible,0.491
determiner_noun_agreement_adj_2_implausible,0.491
ellipsis_implausible,0.457
green_ideas_implausible,0.523
intransitive_implausible,0.316
left_branch_island_simple_question_implausible,0.673
matrix_question_npi_licensor_present_implausible,0.902
npi_present_implausible,0.243
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,1.0
pp_order_implausible,0.349
principle_A_c_command_implausible,0.392
principle_A_domain_1_implausible,0.501
principle_A_domain_2_implausible,0.53
principle_A_domain_3_implausible,0.501
recursion_intensifier_adj_long_implausible,0.299
recursion_intensifier_adj_medium_implausible,0.252
recursion_intensifier_adj_short_implausible,0.163
recursion_intensifier_adv_long_implausible,0.695
recursion_intensifier_adv_medium_implausible,0.772
recursion_intensifier_adv_short_implausible,0.88
recursion_poss_ditransitive_long_implausible,0.251
recursion_poss_ditransitive_medium_implausible,0.263
recursion_poss_ditransitive_short_implausible,0.303
recursion_poss_transitive_long_implausible,0.089
recursion_poss_transitive_medium_implausible,0.09
recursion_poss_transitive_short_implausible,0.119
recursion_pp_is_long_implausible,0.0
recursion_pp_is_medium_implausible,0.001
recursion_pp_is_short_implausible,0.023
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.0
recursion_pp_verb_short_implausible,0.0
sentential_negation_npi_licensor_present_implausible,0.573
sentential_negation_npi_scope_implausible,0.281
subj_aux_agreement_question_vary_aux_implausible,0.442
subj_aux_agreement_question_vary_subj_implausible,0.511
subj_aux_vary_subj_implausible,0.462
subj_aux_vary_verb_implausible,0.518
subj_aux_vary_verb_pp_implausible,0.538
subj_aux_vary_verb_rc_implausible,0.503
subj_verb_vary_verb_implausible,0.537
svo_vos_implausible,0.198
swapped_ditransitive_1_implausible,0.413
swapped_ditransitive_2_implausible,0.362
transitive_implausible,0.58
wh_island_implausible,0.512
wh_questions_object_gap_implausible,0.36
wh_questions_object_gap_long_distance_implausible,0.433
wh_questions_subject_gap_implausible,0.823
wh_questions_subject_gap_long_distance_implausible,0.864
wh_vs_that_no_gap_implausible,0.897
wh_vs_that_no_gap_long_distance_implausible,0.95
wh_vs_that_with_gap_implausible,0.66
wh_vs_that_with_gap_long_distance_implausible,0.636
