,epoch_4
adjunct_island_implausible,0.586
adv_order_implausible,0.652
anaphor_gender_agreement_implausible,0.485
anaphor_number_agreement_implausible,0.512
center_embedding_double_1_implausible,0.382
center_embedding_double_2_implausible,0.901
center_embedding_single_1_implausible,0.278
center_embedding_single_2_implausible,0.927
complex_np_island_implausible,0.547
coordinate_structure_constrain_object_extraction_implausible,0.249
determiner_noun_agreement_1_implausible,0.495
determiner_noun_agreement_2_implausible,0.578
determiner_noun_agreement_adj_1_implausible,0.489
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.47
green_ideas_implausible,0.414
intransitive_implausible,0.517
left_branch_island_simple_question_implausible,0.749
matrix_question_npi_licensor_present_implausible,0.496
npi_present_implausible,0.495
only_npi_licensor_present_implausible,0.0
only_npi_scope_implausible,0.0
pp_order_implausible,0.407
principle_A_c_command_implausible,0.578
principle_A_domain_1_implausible,0.996
principle_A_domain_2_implausible,0.503
principle_A_domain_3_implausible,0.508
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.754
recursion_poss_ditransitive_medium_implausible,0.779
recursion_poss_ditransitive_short_implausible,0.742
recursion_poss_transitive_long_implausible,0.892
recursion_poss_transitive_medium_implausible,0.968
recursion_poss_transitive_short_implausible,0.986
recursion_pp_is_long_implausible,0.4
recursion_pp_is_medium_implausible,0.282
recursion_pp_is_short_implausible,0.065
recursion_pp_verb_long_implausible,0.833
recursion_pp_verb_medium_implausible,0.741
recursion_pp_verb_short_implausible,0.918
sentential_negation_npi_licensor_present_implausible,0.559
sentential_negation_npi_scope_implausible,0.099
subj_aux_agreement_question_vary_aux_implausible,0.479
subj_aux_agreement_question_vary_subj_implausible,0.488
subj_aux_vary_subj_implausible,0.513
subj_aux_vary_verb_implausible,0.431
subj_aux_vary_verb_pp_implausible,0.545
subj_aux_vary_verb_rc_implausible,0.527
subj_verb_vary_verb_implausible,0.393
svo_vos_implausible,0.518
swapped_ditransitive_1_implausible,0.971
swapped_ditransitive_2_implausible,0.733
transitive_implausible,0.712
wh_island_implausible,0.865
wh_questions_object_gap_implausible,0.772
wh_questions_object_gap_long_distance_implausible,0.771
wh_questions_subject_gap_implausible,0.61
wh_questions_subject_gap_long_distance_implausible,0.587
wh_vs_that_no_gap_implausible,0.999
wh_vs_that_no_gap_long_distance_implausible,0.997
wh_vs_that_with_gap_implausible,0.0
wh_vs_that_with_gap_long_distance_implausible,0.0
