,epoch_4
adjunct_island_implausible,0.497
adv_order_implausible,0.71
anaphor_gender_agreement_implausible,0.525
anaphor_number_agreement_implausible,0.518
center_embedding_double_1_implausible,0.345
center_embedding_double_2_implausible,0.928
center_embedding_single_1_implausible,0.273
center_embedding_single_2_implausible,0.948
complex_np_island_implausible,0.452
coordinate_structure_constrain_object_extraction_implausible,0.258
determiner_noun_agreement_1_implausible,0.521
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.52
determiner_noun_agreement_adj_2_implausible,0.607
ellipsis_implausible,0.178
green_ideas_implausible,0.397
intransitive_implausible,0.49
left_branch_island_simple_question_implausible,0.495
matrix_question_npi_licensor_present_implausible,0.418
npi_present_implausible,0.459
only_npi_licensor_present_implausible,0.016
only_npi_scope_implausible,0.561
pp_order_implausible,0.72
principle_A_c_command_implausible,0.482
principle_A_domain_1_implausible,0.992
principle_A_domain_2_implausible,0.486
principle_A_domain_3_implausible,0.487
recursion_intensifier_adj_long_implausible,0.886
recursion_intensifier_adj_medium_implausible,0.965
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.108
recursion_intensifier_adv_medium_implausible,0.04
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.726
recursion_poss_ditransitive_medium_implausible,0.693
recursion_poss_ditransitive_short_implausible,0.587
recursion_poss_transitive_long_implausible,0.612
recursion_poss_transitive_medium_implausible,0.64
recursion_poss_transitive_short_implausible,0.692
recursion_pp_is_long_implausible,0.989
recursion_pp_is_medium_implausible,0.987
recursion_pp_is_short_implausible,0.751
recursion_pp_verb_long_implausible,0.997
recursion_pp_verb_medium_implausible,0.999
recursion_pp_verb_short_implausible,1.0
sentential_negation_npi_licensor_present_implausible,0.938
sentential_negation_npi_scope_implausible,0.086
subj_aux_agreement_question_vary_aux_implausible,0.607
subj_aux_agreement_question_vary_subj_implausible,0.5
subj_aux_vary_subj_implausible,0.521
subj_aux_vary_verb_implausible,0.453
subj_aux_vary_verb_pp_implausible,0.535
subj_aux_vary_verb_rc_implausible,0.503
subj_verb_vary_verb_implausible,0.411
svo_vos_implausible,0.272
swapped_ditransitive_1_implausible,0.807
swapped_ditransitive_2_implausible,0.735
transitive_implausible,0.697
wh_island_implausible,0.997
wh_questions_object_gap_implausible,0.535
wh_questions_object_gap_long_distance_implausible,0.542
wh_questions_subject_gap_implausible,0.643
wh_questions_subject_gap_long_distance_implausible,0.711
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.028
wh_vs_that_with_gap_long_distance_implausible,0.014
