,epoch_9
adjunct_island_implausible,0.508
adv_order_implausible,0.633
anaphor_gender_agreement_implausible,0.523
anaphor_number_agreement_implausible,0.494
center_embedding_double_1_implausible,0.366
center_embedding_double_2_implausible,0.927
center_embedding_single_1_implausible,0.357
center_embedding_single_2_implausible,0.939
complex_np_island_implausible,0.458
coordinate_structure_constrain_object_extraction_implausible,0.314
determiner_noun_agreement_1_implausible,0.517
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.499
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.492
green_ideas_implausible,0.36
intransitive_implausible,0.455
left_branch_island_simple_question_implausible,0.293
matrix_question_npi_licensor_present_implausible,0.529
npi_present_implausible,0.513
only_npi_licensor_present_implausible,0.935
only_npi_scope_implausible,0.774
pp_order_implausible,0.811
principle_A_c_command_implausible,0.459
principle_A_domain_1_implausible,1.0
principle_A_domain_2_implausible,0.509
principle_A_domain_3_implausible,0.489
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.672
recursion_poss_ditransitive_medium_implausible,0.696
recursion_poss_ditransitive_short_implausible,0.712
recursion_poss_transitive_long_implausible,0.915
recursion_poss_transitive_medium_implausible,0.936
recursion_poss_transitive_short_implausible,0.97
recursion_pp_is_long_implausible,0.929
recursion_pp_is_medium_implausible,0.786
recursion_pp_is_short_implausible,0.737
recursion_pp_verb_long_implausible,0.999
recursion_pp_verb_medium_implausible,1.0
recursion_pp_verb_short_implausible,1.0
sentential_negation_npi_licensor_present_implausible,0.739
sentential_negation_npi_scope_implausible,0.133
subj_aux_agreement_question_vary_aux_implausible,0.603
subj_aux_agreement_question_vary_subj_implausible,0.493
subj_aux_vary_subj_implausible,0.532
subj_aux_vary_verb_implausible,0.461
subj_aux_vary_verb_pp_implausible,0.552
subj_aux_vary_verb_rc_implausible,0.51
subj_verb_vary_verb_implausible,0.404
svo_vos_implausible,0.273
swapped_ditransitive_1_implausible,0.842
swapped_ditransitive_2_implausible,0.891
transitive_implausible,0.734
wh_island_implausible,1.0
wh_questions_object_gap_implausible,0.649
wh_questions_object_gap_long_distance_implausible,0.6
wh_questions_subject_gap_implausible,0.71
wh_questions_subject_gap_long_distance_implausible,0.716
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.0
wh_vs_that_with_gap_long_distance_implausible,0.0
