,epoch_2
adjunct_island_implausible,0.416
adv_order_implausible,0.615
anaphor_gender_agreement_implausible,0.501
anaphor_number_agreement_implausible,0.491
center_embedding_double_1_implausible,0.297
center_embedding_double_2_implausible,0.906
center_embedding_single_1_implausible,0.158
center_embedding_single_2_implausible,0.971
complex_np_island_implausible,0.375
coordinate_structure_constrain_object_extraction_implausible,0.432
determiner_noun_agreement_1_implausible,0.525
determiner_noun_agreement_2_implausible,0.581
determiner_noun_agreement_adj_1_implausible,0.517
determiner_noun_agreement_adj_2_implausible,0.613
ellipsis_implausible,0.135
green_ideas_implausible,0.415
intransitive_implausible,0.417
left_branch_island_simple_question_implausible,0.517
matrix_question_npi_licensor_present_implausible,0.588
npi_present_implausible,0.455
only_npi_licensor_present_implausible,0.04
only_npi_scope_implausible,0.992
pp_order_implausible,0.655
principle_A_c_command_implausible,0.547
principle_A_domain_1_implausible,0.483
principle_A_domain_2_implausible,0.451
principle_A_domain_3_implausible,0.489
recursion_intensifier_adj_long_implausible,0.815
recursion_intensifier_adj_medium_implausible,0.887
recursion_intensifier_adj_short_implausible,0.98
recursion_intensifier_adv_long_implausible,0.207
recursion_intensifier_adv_medium_implausible,0.109
recursion_intensifier_adv_short_implausible,0.014
recursion_poss_ditransitive_long_implausible,0.534
recursion_poss_ditransitive_medium_implausible,0.585
recursion_poss_ditransitive_short_implausible,0.612
recursion_poss_transitive_long_implausible,0.718
recursion_poss_transitive_medium_implausible,0.757
recursion_poss_transitive_short_implausible,0.776
recursion_pp_is_long_implausible,0.514
recursion_pp_is_medium_implausible,0.516
recursion_pp_is_short_implausible,0.453
recursion_pp_verb_long_implausible,1.0
recursion_pp_verb_medium_implausible,1.0
recursion_pp_verb_short_implausible,0.996
sentential_negation_npi_licensor_present_implausible,0.573
sentential_negation_npi_scope_implausible,0.341
subj_aux_agreement_question_vary_aux_implausible,0.551
subj_aux_agreement_question_vary_subj_implausible,0.496
subj_aux_vary_subj_implausible,0.523
subj_aux_vary_verb_implausible,0.402
subj_aux_vary_verb_pp_implausible,0.522
subj_aux_vary_verb_rc_implausible,0.52
subj_verb_vary_verb_implausible,0.409
svo_vos_implausible,0.272
swapped_ditransitive_1_implausible,0.895
swapped_ditransitive_2_implausible,0.867
transitive_implausible,0.725
wh_island_implausible,0.272
wh_questions_object_gap_implausible,0.827
wh_questions_object_gap_long_distance_implausible,0.862
wh_questions_subject_gap_implausible,0.726
wh_questions_subject_gap_long_distance_implausible,0.626
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.0
wh_vs_that_with_gap_long_distance_implausible,0.0
