,epoch_6
adjunct_island_implausible,0.485
adv_order_implausible,0.522
anaphor_gender_agreement_implausible,0.532
anaphor_number_agreement_implausible,0.505
center_embedding_double_1_implausible,0.31
center_embedding_double_2_implausible,0.907
center_embedding_single_1_implausible,0.22
center_embedding_single_2_implausible,0.932
complex_np_island_implausible,0.439
coordinate_structure_constrain_object_extraction_implausible,0.326
determiner_noun_agreement_1_implausible,0.538
determiner_noun_agreement_2_implausible,0.573
determiner_noun_agreement_adj_1_implausible,0.487
determiner_noun_agreement_adj_2_implausible,0.6
ellipsis_implausible,0.497
green_ideas_implausible,0.366
intransitive_implausible,0.549
left_branch_island_simple_question_implausible,0.351
matrix_question_npi_licensor_present_implausible,0.482
npi_present_implausible,0.454
only_npi_licensor_present_implausible,0.562
only_npi_scope_implausible,0.903
pp_order_implausible,0.713
principle_A_c_command_implausible,0.538
principle_A_domain_1_implausible,1.0
principle_A_domain_2_implausible,0.513
principle_A_domain_3_implausible,0.5
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.759
recursion_poss_ditransitive_medium_implausible,0.714
recursion_poss_ditransitive_short_implausible,0.696
recursion_poss_transitive_long_implausible,0.936
recursion_poss_transitive_medium_implausible,0.918
recursion_poss_transitive_short_implausible,0.916
recursion_pp_is_long_implausible,0.363
recursion_pp_is_medium_implausible,0.099
recursion_pp_is_short_implausible,0.0
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.047
recursion_pp_verb_short_implausible,0.73
sentential_negation_npi_licensor_present_implausible,0.227
sentential_negation_npi_scope_implausible,0.838
subj_aux_agreement_question_vary_aux_implausible,0.582
subj_aux_agreement_question_vary_subj_implausible,0.509
subj_aux_vary_subj_implausible,0.516
subj_aux_vary_verb_implausible,0.465
subj_aux_vary_verb_pp_implausible,0.523
subj_aux_vary_verb_rc_implausible,0.5
subj_verb_vary_verb_implausible,0.398
svo_vos_implausible,0.417
swapped_ditransitive_1_implausible,0.71
swapped_ditransitive_2_implausible,0.61
transitive_implausible,0.722
wh_island_implausible,0.928
wh_questions_object_gap_implausible,0.512
wh_questions_object_gap_long_distance_implausible,0.486
wh_questions_subject_gap_implausible,0.503
wh_questions_subject_gap_long_distance_implausible,0.559
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,0.998
wh_vs_that_with_gap_implausible,0.012
wh_vs_that_with_gap_long_distance_implausible,0.032
