,epoch_5
adjunct_island_implausible,0.471
adv_order_implausible,0.524
anaphor_gender_agreement_implausible,0.523
anaphor_number_agreement_implausible,0.457
center_embedding_double_1_implausible,0.298
center_embedding_double_2_implausible,0.901
center_embedding_single_1_implausible,0.211
center_embedding_single_2_implausible,0.929
complex_np_island_implausible,0.465
coordinate_structure_constrain_object_extraction_implausible,0.345
determiner_noun_agreement_1_implausible,0.532
determiner_noun_agreement_2_implausible,0.557
determiner_noun_agreement_adj_1_implausible,0.481
determiner_noun_agreement_adj_2_implausible,0.583
ellipsis_implausible,0.48
green_ideas_implausible,0.371
intransitive_implausible,0.555
left_branch_island_simple_question_implausible,0.396
matrix_question_npi_licensor_present_implausible,0.427
npi_present_implausible,0.431
only_npi_licensor_present_implausible,0.554
only_npi_scope_implausible,0.659
pp_order_implausible,0.704
principle_A_c_command_implausible,0.5
principle_A_domain_1_implausible,1.0
principle_A_domain_2_implausible,0.533
principle_A_domain_3_implausible,0.493
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.692
recursion_poss_ditransitive_medium_implausible,0.676
recursion_poss_ditransitive_short_implausible,0.655
recursion_poss_transitive_long_implausible,0.935
recursion_poss_transitive_medium_implausible,0.917
recursion_poss_transitive_short_implausible,0.926
recursion_pp_is_long_implausible,0.436
recursion_pp_is_medium_implausible,0.16
recursion_pp_is_short_implausible,0.001
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.028
recursion_pp_verb_short_implausible,0.581
sentential_negation_npi_licensor_present_implausible,0.182
sentential_negation_npi_scope_implausible,0.803
subj_aux_agreement_question_vary_aux_implausible,0.603
subj_aux_agreement_question_vary_subj_implausible,0.51
subj_aux_vary_subj_implausible,0.516
subj_aux_vary_verb_implausible,0.481
subj_aux_vary_verb_pp_implausible,0.491
subj_aux_vary_verb_rc_implausible,0.494
subj_verb_vary_verb_implausible,0.401
svo_vos_implausible,0.457
swapped_ditransitive_1_implausible,0.598
swapped_ditransitive_2_implausible,0.462
transitive_implausible,0.703
wh_island_implausible,0.903
wh_questions_object_gap_implausible,0.482
wh_questions_object_gap_long_distance_implausible,0.471
wh_questions_subject_gap_implausible,0.409
wh_questions_subject_gap_long_distance_implausible,0.496
wh_vs_that_no_gap_implausible,0.997
wh_vs_that_no_gap_long_distance_implausible,0.98
wh_vs_that_with_gap_implausible,0.049
wh_vs_that_with_gap_long_distance_implausible,0.112
