,epoch_10
adjunct_island_implausible,0.569
adv_order_implausible,0.671
anaphor_gender_agreement_implausible,0.523
anaphor_number_agreement_implausible,0.526
center_embedding_double_1_implausible,0.351
center_embedding_double_2_implausible,0.943
center_embedding_single_1_implausible,0.298
center_embedding_single_2_implausible,0.936
complex_np_island_implausible,0.441
coordinate_structure_constrain_object_extraction_implausible,0.284
determiner_noun_agreement_1_implausible,0.522
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.511
determiner_noun_agreement_adj_2_implausible,0.607
ellipsis_implausible,0.213
green_ideas_implausible,0.393
intransitive_implausible,0.504
left_branch_island_simple_question_implausible,0.31
matrix_question_npi_licensor_present_implausible,0.446
npi_present_implausible,0.477
only_npi_licensor_present_implausible,0.062
only_npi_scope_implausible,0.639
pp_order_implausible,0.726
principle_A_c_command_implausible,0.486
principle_A_domain_1_implausible,0.999
principle_A_domain_2_implausible,0.488
principle_A_domain_3_implausible,0.477
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.443
recursion_poss_ditransitive_medium_implausible,0.501
recursion_poss_ditransitive_short_implausible,0.501
recursion_poss_transitive_long_implausible,0.685
recursion_poss_transitive_medium_implausible,0.701
recursion_poss_transitive_short_implausible,0.705
recursion_pp_is_long_implausible,0.739
recursion_pp_is_medium_implausible,0.878
recursion_pp_is_short_implausible,0.823
recursion_pp_verb_long_implausible,1.0
recursion_pp_verb_medium_implausible,0.998
recursion_pp_verb_short_implausible,1.0
sentential_negation_npi_licensor_present_implausible,0.829
sentential_negation_npi_scope_implausible,0.189
subj_aux_agreement_question_vary_aux_implausible,0.592
subj_aux_agreement_question_vary_subj_implausible,0.485
subj_aux_vary_subj_implausible,0.527
subj_aux_vary_verb_implausible,0.446
subj_aux_vary_verb_pp_implausible,0.531
subj_aux_vary_verb_rc_implausible,0.511
subj_verb_vary_verb_implausible,0.404
svo_vos_implausible,0.323
swapped_ditransitive_1_implausible,0.976
swapped_ditransitive_2_implausible,0.94
transitive_implausible,0.72
wh_island_implausible,1.0
wh_questions_object_gap_implausible,0.337
wh_questions_object_gap_long_distance_implausible,0.356
wh_questions_subject_gap_implausible,0.683
wh_questions_subject_gap_long_distance_implausible,0.756
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.039
wh_vs_that_with_gap_long_distance_implausible,0.017
