,epoch_3
adjunct_island_implausible,0.453
adv_order_implausible,0.67
anaphor_gender_agreement_implausible,0.508
anaphor_number_agreement_implausible,0.5
center_embedding_double_1_implausible,0.334
center_embedding_double_2_implausible,0.929
center_embedding_single_1_implausible,0.168
center_embedding_single_2_implausible,0.961
complex_np_island_implausible,0.371
coordinate_structure_constrain_object_extraction_implausible,0.367
determiner_noun_agreement_1_implausible,0.523
determiner_noun_agreement_2_implausible,0.575
determiner_noun_agreement_adj_1_implausible,0.497
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.091
green_ideas_implausible,0.413
intransitive_implausible,0.431
left_branch_island_simple_question_implausible,0.537
matrix_question_npi_licensor_present_implausible,0.631
npi_present_implausible,0.465
only_npi_licensor_present_implausible,0.018
only_npi_scope_implausible,0.994
pp_order_implausible,0.588
principle_A_c_command_implausible,0.476
principle_A_domain_1_implausible,0.722
principle_A_domain_2_implausible,0.486
principle_A_domain_3_implausible,0.487
recursion_intensifier_adj_long_implausible,0.878
recursion_intensifier_adj_medium_implausible,0.964
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.153
recursion_intensifier_adv_medium_implausible,0.032
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.519
recursion_poss_ditransitive_medium_implausible,0.566
recursion_poss_ditransitive_short_implausible,0.575
recursion_poss_transitive_long_implausible,0.697
recursion_poss_transitive_medium_implausible,0.755
recursion_poss_transitive_short_implausible,0.752
recursion_pp_is_long_implausible,0.535
recursion_pp_is_medium_implausible,0.512
recursion_pp_is_short_implausible,0.446
recursion_pp_verb_long_implausible,1.0
recursion_pp_verb_medium_implausible,0.996
recursion_pp_verb_short_implausible,0.995
sentential_negation_npi_licensor_present_implausible,0.773
sentential_negation_npi_scope_implausible,0.208
subj_aux_agreement_question_vary_aux_implausible,0.599
subj_aux_agreement_question_vary_subj_implausible,0.495
subj_aux_vary_subj_implausible,0.5
subj_aux_vary_verb_implausible,0.402
subj_aux_vary_verb_pp_implausible,0.545
subj_aux_vary_verb_rc_implausible,0.521
subj_verb_vary_verb_implausible,0.396
svo_vos_implausible,0.255
swapped_ditransitive_1_implausible,0.944
swapped_ditransitive_2_implausible,0.842
transitive_implausible,0.701
wh_island_implausible,0.37
wh_questions_object_gap_implausible,0.803
wh_questions_object_gap_long_distance_implausible,0.842
wh_questions_subject_gap_implausible,0.642
wh_questions_subject_gap_long_distance_implausible,0.628
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.0
wh_vs_that_with_gap_long_distance_implausible,0.0
