,epoch_4
adjunct_island_implausible,0.476
adv_order_implausible,0.49
anaphor_gender_agreement_implausible,0.522
anaphor_number_agreement_implausible,0.406
center_embedding_double_1_implausible,0.267
center_embedding_double_2_implausible,0.863
center_embedding_single_1_implausible,0.173
center_embedding_single_2_implausible,0.878
complex_np_island_implausible,0.465
coordinate_structure_constrain_object_extraction_implausible,0.348
determiner_noun_agreement_1_implausible,0.518
determiner_noun_agreement_2_implausible,0.534
determiner_noun_agreement_adj_1_implausible,0.483
determiner_noun_agreement_adj_2_implausible,0.538
ellipsis_implausible,0.492
green_ideas_implausible,0.349
intransitive_implausible,0.559
left_branch_island_simple_question_implausible,0.513
matrix_question_npi_licensor_present_implausible,0.526
npi_present_implausible,0.404
only_npi_licensor_present_implausible,0.696
only_npi_scope_implausible,0.66
pp_order_implausible,0.579
principle_A_c_command_implausible,0.491
principle_A_domain_1_implausible,0.98
principle_A_domain_2_implausible,0.539
principle_A_domain_3_implausible,0.505
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.608
recursion_poss_ditransitive_medium_implausible,0.605
recursion_poss_ditransitive_short_implausible,0.583
recursion_poss_transitive_long_implausible,0.933
recursion_poss_transitive_medium_implausible,0.926
recursion_poss_transitive_short_implausible,0.948
recursion_pp_is_long_implausible,0.594
recursion_pp_is_medium_implausible,0.389
recursion_pp_is_short_implausible,0.036
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.009
recursion_pp_verb_short_implausible,0.323
sentential_negation_npi_licensor_present_implausible,0.094
sentential_negation_npi_scope_implausible,0.758
subj_aux_agreement_question_vary_aux_implausible,0.575
subj_aux_agreement_question_vary_subj_implausible,0.51
subj_aux_vary_subj_implausible,0.514
subj_aux_vary_verb_implausible,0.479
subj_aux_vary_verb_pp_implausible,0.498
subj_aux_vary_verb_rc_implausible,0.494
subj_verb_vary_verb_implausible,0.417
svo_vos_implausible,0.397
swapped_ditransitive_1_implausible,0.511
swapped_ditransitive_2_implausible,0.361
transitive_implausible,0.645
wh_island_implausible,0.742
wh_questions_object_gap_implausible,0.48
wh_questions_object_gap_long_distance_implausible,0.454
wh_questions_subject_gap_implausible,0.416
wh_questions_subject_gap_long_distance_implausible,0.452
wh_vs_that_no_gap_implausible,0.987
wh_vs_that_no_gap_long_distance_implausible,0.93
wh_vs_that_with_gap_implausible,0.134
wh_vs_that_with_gap_long_distance_implausible,0.237
