,epoch_5
adjunct_island_implausible,0.593
adv_order_implausible,0.515
anaphor_gender_agreement_implausible,0.522
anaphor_number_agreement_implausible,0.467
center_embedding_double_1_implausible,0.391
center_embedding_double_2_implausible,0.841
center_embedding_single_1_implausible,0.292
center_embedding_single_2_implausible,0.917
complex_np_island_implausible,0.586
coordinate_structure_constrain_object_extraction_implausible,0.061
determiner_noun_agreement_1_implausible,0.53
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.479
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.183
green_ideas_implausible,0.358
intransitive_implausible,0.451
left_branch_island_simple_question_implausible,0.474
matrix_question_npi_licensor_present_implausible,0.816
npi_present_implausible,0.324
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.983
pp_order_implausible,0.351
principle_A_c_command_implausible,0.441
principle_A_domain_1_implausible,1.0
principle_A_domain_2_implausible,0.501
principle_A_domain_3_implausible,0.498
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.633
recursion_poss_ditransitive_medium_implausible,0.684
recursion_poss_ditransitive_short_implausible,0.632
recursion_poss_transitive_long_implausible,0.858
recursion_poss_transitive_medium_implausible,0.883
recursion_poss_transitive_short_implausible,0.965
recursion_pp_is_long_implausible,0.136
recursion_pp_is_medium_implausible,0.087
recursion_pp_is_short_implausible,0.078
recursion_pp_verb_long_implausible,1.0
recursion_pp_verb_medium_implausible,1.0
recursion_pp_verb_short_implausible,1.0
sentential_negation_npi_licensor_present_implausible,0.558
sentential_negation_npi_scope_implausible,0.33
subj_aux_agreement_question_vary_aux_implausible,0.525
subj_aux_agreement_question_vary_subj_implausible,0.493
subj_aux_vary_subj_implausible,0.51
subj_aux_vary_verb_implausible,0.479
subj_aux_vary_verb_pp_implausible,0.544
subj_aux_vary_verb_rc_implausible,0.504
subj_verb_vary_verb_implausible,0.416
svo_vos_implausible,0.252
swapped_ditransitive_1_implausible,0.969
swapped_ditransitive_2_implausible,0.852
transitive_implausible,0.737
wh_island_implausible,1.0
wh_questions_object_gap_implausible,0.52
wh_questions_object_gap_long_distance_implausible,0.538
wh_questions_subject_gap_implausible,0.85
wh_questions_subject_gap_long_distance_implausible,0.827
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.123
wh_vs_that_with_gap_long_distance_implausible,0.208
