,epoch_7
adjunct_island_implausible,0.627
adv_order_implausible,0.436
anaphor_gender_agreement_implausible,0.526
anaphor_number_agreement_implausible,0.546
center_embedding_double_1_implausible,0.365
center_embedding_double_2_implausible,0.918
center_embedding_single_1_implausible,0.283
center_embedding_single_2_implausible,0.93
complex_np_island_implausible,0.446
coordinate_structure_constrain_object_extraction_implausible,0.199
determiner_noun_agreement_1_implausible,0.534
determiner_noun_agreement_2_implausible,0.569
determiner_noun_agreement_adj_1_implausible,0.495
determiner_noun_agreement_adj_2_implausible,0.6
ellipsis_implausible,0.338
green_ideas_implausible,0.318
intransitive_implausible,0.6
left_branch_island_simple_question_implausible,0.395
matrix_question_npi_licensor_present_implausible,0.545
npi_present_implausible,0.498
only_npi_licensor_present_implausible,0.298
only_npi_scope_implausible,0.899
pp_order_implausible,0.718
principle_A_c_command_implausible,0.549
principle_A_domain_1_implausible,0.996
principle_A_domain_2_implausible,0.5
principle_A_domain_3_implausible,0.501
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.533
recursion_poss_ditransitive_medium_implausible,0.574
recursion_poss_ditransitive_short_implausible,0.582
recursion_poss_transitive_long_implausible,0.867
recursion_poss_transitive_medium_implausible,0.876
recursion_poss_transitive_short_implausible,0.845
recursion_pp_is_long_implausible,0.09
recursion_pp_is_medium_implausible,0.2
recursion_pp_is_short_implausible,0.173
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.065
recursion_pp_verb_short_implausible,0.745
sentential_negation_npi_licensor_present_implausible,0.494
sentential_negation_npi_scope_implausible,0.584
subj_aux_agreement_question_vary_aux_implausible,0.52
subj_aux_agreement_question_vary_subj_implausible,0.49
subj_aux_vary_subj_implausible,0.55
subj_aux_vary_verb_implausible,0.464
subj_aux_vary_verb_pp_implausible,0.535
subj_aux_vary_verb_rc_implausible,0.504
subj_verb_vary_verb_implausible,0.412
svo_vos_implausible,0.304
swapped_ditransitive_1_implausible,0.959
swapped_ditransitive_2_implausible,0.921
transitive_implausible,0.686
wh_island_implausible,0.999
wh_questions_object_gap_implausible,0.463
wh_questions_object_gap_long_distance_implausible,0.505
wh_questions_subject_gap_implausible,0.899
wh_questions_subject_gap_long_distance_implausible,0.945
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.119
wh_vs_that_with_gap_long_distance_implausible,0.183
