,epoch_7
adjunct_island_implausible,0.659
adv_order_implausible,0.645
anaphor_gender_agreement_implausible,0.481
anaphor_number_agreement_implausible,0.51
center_embedding_double_1_implausible,0.358
center_embedding_double_2_implausible,0.925
center_embedding_single_1_implausible,0.251
center_embedding_single_2_implausible,0.931
complex_np_island_implausible,0.576
coordinate_structure_constrain_object_extraction_implausible,0.231
determiner_noun_agreement_1_implausible,0.504
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.48
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.585
green_ideas_implausible,0.398
intransitive_implausible,0.494
left_branch_island_simple_question_implausible,0.676
matrix_question_npi_licensor_present_implausible,0.611
npi_present_implausible,0.485
only_npi_licensor_present_implausible,0.005
only_npi_scope_implausible,0.43
pp_order_implausible,0.472
principle_A_c_command_implausible,0.571
principle_A_domain_1_implausible,1.0
principle_A_domain_2_implausible,0.497
principle_A_domain_3_implausible,0.498
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.735
recursion_poss_ditransitive_medium_implausible,0.76
recursion_poss_ditransitive_short_implausible,0.749
recursion_poss_transitive_long_implausible,1.0
recursion_poss_transitive_medium_implausible,1.0
recursion_poss_transitive_short_implausible,1.0
recursion_pp_is_long_implausible,0.393
recursion_pp_is_medium_implausible,0.338
recursion_pp_is_short_implausible,0.077
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.077
recursion_pp_verb_short_implausible,0.815
sentential_negation_npi_licensor_present_implausible,0.538
sentential_negation_npi_scope_implausible,0.048
subj_aux_agreement_question_vary_aux_implausible,0.501
subj_aux_agreement_question_vary_subj_implausible,0.497
subj_aux_vary_subj_implausible,0.502
subj_aux_vary_verb_implausible,0.421
subj_aux_vary_verb_pp_implausible,0.549
subj_aux_vary_verb_rc_implausible,0.528
subj_verb_vary_verb_implausible,0.401
svo_vos_implausible,0.36
swapped_ditransitive_1_implausible,0.984
swapped_ditransitive_2_implausible,0.852
transitive_implausible,0.732
wh_island_implausible,0.953
wh_questions_object_gap_implausible,0.779
wh_questions_object_gap_long_distance_implausible,0.803
wh_questions_subject_gap_implausible,0.708
wh_questions_subject_gap_long_distance_implausible,0.686
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.0
wh_vs_that_with_gap_long_distance_implausible,0.0
