,epoch_0
adjunct_island_implausible,0.622
adv_order_implausible,0.478
anaphor_gender_agreement_implausible,0.483
anaphor_number_agreement_implausible,0.436
center_embedding_double_1_implausible,0.629
center_embedding_double_2_implausible,0.416
center_embedding_single_1_implausible,0.84
center_embedding_single_2_implausible,0.159
complex_np_island_implausible,0.329
coordinate_structure_constrain_object_extraction_implausible,0.2
determiner_noun_agreement_1_implausible,0.471
determiner_noun_agreement_2_implausible,0.448
determiner_noun_agreement_adj_1_implausible,0.474
determiner_noun_agreement_adj_2_implausible,0.491
ellipsis_implausible,0.557
green_ideas_implausible,0.524
intransitive_implausible,0.295
left_branch_island_simple_question_implausible,0.606
matrix_question_npi_licensor_present_implausible,0.793
npi_present_implausible,0.161
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,1.0
pp_order_implausible,0.452
principle_A_c_command_implausible,0.432
principle_A_domain_1_implausible,0.508
principle_A_domain_2_implausible,0.514
principle_A_domain_3_implausible,0.515
recursion_intensifier_adj_long_implausible,0.438
recursion_intensifier_adj_medium_implausible,0.375
recursion_intensifier_adj_short_implausible,0.345
recursion_intensifier_adv_long_implausible,0.575
recursion_intensifier_adv_medium_implausible,0.623
recursion_intensifier_adv_short_implausible,0.697
recursion_poss_ditransitive_long_implausible,0.153
recursion_poss_ditransitive_medium_implausible,0.185
recursion_poss_ditransitive_short_implausible,0.274
recursion_poss_transitive_long_implausible,0.491
recursion_poss_transitive_medium_implausible,0.487
recursion_poss_transitive_short_implausible,0.423
recursion_pp_is_long_implausible,0.0
recursion_pp_is_medium_implausible,0.0
recursion_pp_is_short_implausible,0.009
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.0
recursion_pp_verb_short_implausible,0.0
sentential_negation_npi_licensor_present_implausible,0.626
sentential_negation_npi_scope_implausible,0.3
subj_aux_agreement_question_vary_aux_implausible,0.472
subj_aux_agreement_question_vary_subj_implausible,0.51
subj_aux_vary_subj_implausible,0.477
subj_aux_vary_verb_implausible,0.497
subj_aux_vary_verb_pp_implausible,0.552
subj_aux_vary_verb_rc_implausible,0.525
subj_verb_vary_verb_implausible,0.529
svo_vos_implausible,0.256
swapped_ditransitive_1_implausible,0.511
swapped_ditransitive_2_implausible,0.498
transitive_implausible,0.582
wh_island_implausible,0.729
wh_questions_object_gap_implausible,0.621
wh_questions_object_gap_long_distance_implausible,0.696
wh_questions_subject_gap_implausible,0.794
wh_questions_subject_gap_long_distance_implausible,0.886
wh_vs_that_no_gap_implausible,0.988
wh_vs_that_no_gap_long_distance_implausible,0.998
wh_vs_that_with_gap_implausible,0.342
wh_vs_that_with_gap_long_distance_implausible,0.219
