,epoch_8
adjunct_island_implausible,0.456
adv_order_implausible,0.701
anaphor_gender_agreement_implausible,0.526
anaphor_number_agreement_implausible,0.54
center_embedding_double_1_implausible,0.372
center_embedding_double_2_implausible,0.942
center_embedding_single_1_implausible,0.209
center_embedding_single_2_implausible,0.95
complex_np_island_implausible,0.397
coordinate_structure_constrain_object_extraction_implausible,0.285
determiner_noun_agreement_1_implausible,0.512
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.499
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.112
green_ideas_implausible,0.39
intransitive_implausible,0.418
left_branch_island_simple_question_implausible,0.435
matrix_question_npi_licensor_present_implausible,0.684
npi_present_implausible,0.478
only_npi_licensor_present_implausible,0.044
only_npi_scope_implausible,0.481
pp_order_implausible,0.623
principle_A_c_command_implausible,0.529
principle_A_domain_1_implausible,0.99
principle_A_domain_2_implausible,0.48
principle_A_domain_3_implausible,0.499
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.555
recursion_poss_ditransitive_medium_implausible,0.575
recursion_poss_ditransitive_short_implausible,0.61
recursion_poss_transitive_long_implausible,0.776
recursion_poss_transitive_medium_implausible,0.817
recursion_poss_transitive_short_implausible,0.882
recursion_pp_is_long_implausible,0.462
recursion_pp_is_medium_implausible,0.431
recursion_pp_is_short_implausible,0.253
recursion_pp_verb_long_implausible,1.0
recursion_pp_verb_medium_implausible,0.998
recursion_pp_verb_short_implausible,0.997
sentential_negation_npi_licensor_present_implausible,0.786
sentential_negation_npi_scope_implausible,0.49
subj_aux_agreement_question_vary_aux_implausible,0.596
subj_aux_agreement_question_vary_subj_implausible,0.482
subj_aux_vary_subj_implausible,0.498
subj_aux_vary_verb_implausible,0.407
subj_aux_vary_verb_pp_implausible,0.505
subj_aux_vary_verb_rc_implausible,0.531
subj_verb_vary_verb_implausible,0.405
svo_vos_implausible,0.323
swapped_ditransitive_1_implausible,1.0
swapped_ditransitive_2_implausible,0.991
transitive_implausible,0.733
wh_island_implausible,0.822
wh_questions_object_gap_implausible,0.636
wh_questions_object_gap_long_distance_implausible,0.666
wh_questions_subject_gap_implausible,0.715
wh_questions_subject_gap_long_distance_implausible,0.662
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.0
wh_vs_that_with_gap_long_distance_implausible,0.0
